01;01;23;30;0;5.0
01;01;23;40;0;4.85
01;01;23;50;0;5.0
01;02;00;00;0;5.1
01;02;0;10;0;5.0
01;02;0;20;0;4.75
01;02;0;30;0;4.6
01;02;0;40;0;4.8
01;02;0;50;0;4.75
01;02;1;00;0;4.75
01;02;1;10;0;4.8
01;02;1;20;0;4.55
01;02;1;30;0;3.95
01;02;1;40;0;3.55
01;02;1;50;0;3.4
01;02;2;00;0;3.3
01;02;2;10;0;3.3
01;02;2;20;0;3.3
01;02;2;30;0;3.3
01;02;2;40;0;3.5
01;02;2;50;0;3.6
01;02;3;00;0;3.7
01;02;3;10;0;4.0
01;02;3;20;0;3.7
01;02;3;30;0;3.5
01;02;3;40;0;3.5
01;02;3;50;0;3.3499999999999996
01;02;4;00;0;3.5
01;02;4;10;0;3.45
01;02;4;20;0;3.3499999999999996
01;02;4;30;0;3.0999999999999996
01;02;4;40;0;2.8499999999999996
01;02;4;50;0;2.8
01;02;5;00;0;3.0
01;02;5;10;0;2.95
01;02;5;20;0;2.8499999999999996
01;02;5;30;0;2.7
01;02;5;40;0;2.5
01;02;5;50;0;2.3499999999999996
01;02;6;00;0;2.6
01;02;6;10;0;2.6
01;02;6;20;0;2.6
01;02;6;30;0;2.6
01;02;6;40;0;2.6
01;02;6;50;0;2.6
01;02;7;00;0;2.8
01;02;7;10;0;2.8
01;02;7;20;0;2.8
01;02;7;30;0;2.7
01;02;7;40;0;2.6
01;02;7;50;0;2.5
01;02;8;00;0;2.4
01;02;8;10;0;2.4
01;02;8;20;0;2.5
01;02;8;30;0;2.6
01;02;8;40;0;2.6
01;02;8;50;0;2.7
01;02;9;00;0;2.8
01;02;9;10;0;2.8
01;02;9;20;0;3.0
01;02;9;30;0;3.3
01;02;9;40;0;3.3499999999999996
01;02;9;50;0;3.7
01;02;10;00;0;3.9
01;02;10;10;0;4.4
01;02;10;20;0;4.9
01;02;10;30;0;5.6
01;02;10;40;0;6.5
01;02;10;50;0;7.2
01;02;11;00;0;8.1
01;02;11;10;0;8.3
01;02;11;20;0;8.4
01;02;11;30;0;8.6
01;02;11;40;0;8.7
01;02;11;50;0;8.7
01;02;12;00;0;8.850000000000001
01;02;12;10;0;9.25
01;02;12;20;0;9.649999999999999
01;02;12;30;0;9.8
01;02;12;40;0;9.9
01;02;12;50;0;10.1
01;02;13;00;0;10.25
01;02;13;10;0;10.3
01;02;13;20;0;10.3
01;02;13;30;0;10.5
01;02;13;40;0;10.75
01;02;13;50;0;10.850000000000001
01;02;14;00;0;11.1
01;02;14;10;0;11.7
01;02;14;20;0;11.7
01;02;14;30;0;11.8
01;02;14;40;0;11.75
01;02;14;50;0;11.8
01;02;15;00;0;12.0
01;02;15;10;0;11.9
01;02;15;20;0;11.55
01;02;15;30;0;11.4
01;02;15;40;0;11.649999999999999
01;02;15;50;0;11.75
01;02;16;00;0;11.6
01;02;16;10;0;11.7
01;02;16;20;0;11.55
01;02;16;30;0;11.55
01;02;16;40;0;11.4
01;02;16;50;0;11.3
01;02;17;00;0;11.2
01;02;17;10;0;11.0
01;02;17;20;0;10.850000000000001
01;02;17;30;0;10.75
01;02;17;40;0;10.649999999999999
01;02;17;50;0;10.55
01;02;18;00;0;10.4
01;02;18;10;0;10.25
01;02;18;20;0;10.1
01;02;18;30;0;9.9
01;02;18;40;0;9.8
01;02;18;50;0;9.75
01;02;19;00;0;9.649999999999999
01;02;19;10;0;9.7
01;02;19;20;0;9.75
01;02;19;30;0;9.399999999999999
01;02;19;40;0;8.75
01;02;19;50;0;8.4
01;02;20;00;0;8.350000000000001
01;02;20;10;0;8.2
01;02;20;20;0;7.8
01;02;20;30;0;7.5
01;02;20;40;0;8.1
01;02;20;50;0;8.15
01;02;21;00;0;7.65
01;02;21;10;0;7.7
01;02;21;20;0;8.1
01;02;21;30;0;7.9
01;02;21;40;0;7.35
01;02;21;50;0;7.2
01;02;22;00;0;7.8
01;02;22;10;0;7.9
01;02;22;20;0;8.1
01;02;22;30;0;8.4
01;02;22;40;0;8.3
01;02;22;50;0;8.149999999999999
01;02;23;00;0;8.149999999999999
01;02;23;10;0;8.05
01;02;23;20;0;7.7
01;02;23;30;0;7.1
01;02;23;40;0;6.550000000000001
01;02;23;50;0;7.4
01;03;00;00;0;7.6
01;03;0;10;0;7.25
01;03;0;20;0;7.0
01;03;0;30;0;7.6
01;03;0;40;0;7.25
01;03;0;50;0;6.449999999999999
01;03;1;00;0;6.5
01;03;1;10;0;6.9
01;03;1;20;0;6.85
01;03;1;30;0;6.35
01;03;1;40;0;5.65
01;03;1;50;0;5.15
01;03;2;00;0;4.85
01;03;2;10;0;5.1
01;03;2;20;0;5.6
01;03;2;30;0;5.7
01;03;2;40;0;5.9
01;03;2;50;0;6.0
01;03;3;00;0;5.800000000000001
01;03;3;10;0;5.550000000000001
01;03;3;20;0;5.4
01;03;3;30;0;5.5
01;03;3;40;0;5.7
01;03;3;50;0;5.8
01;03;4;00;0;5.9
01;03;4;10;0;5.800000000000001
01;03;4;20;0;5.0
01;03;4;30;0;4.05
01;03;4;40;0;3.75
01;03;4;50;0;4.1
01;03;5;00;0;4.1
01;03;5;10;0;3.9
01;03;5;20;0;3.5
01;03;5;30;0;3.15
01;03;5;40;0;3.1500000000000004
01;03;5;50;0;2.95
01;03;6;00;0;2.75
01;03;6;10;0;2.8
01;03;6;20;0;2.75
01;03;6;30;0;2.6500000000000004
01;03;6;40;0;3.0
01;03;6;50;0;3.3
01;03;7;00;0;2.95
01;03;7;10;0;2.6
01;03;7;20;0;2.8
01;03;7;30;0;3.2
01;03;7;40;0;3.05
01;03;7;50;0;2.7
01;03;8;00;0;2.6
01;03;8;10;0;2.8
01;03;8;20;0;2.5999999999999996
01;03;8;30;0;2.3
01;03;8;40;0;2.2
01;03;8;50;0;2.2
01;03;9;00;0;2.3
01;03;9;10;0;2.6
01;03;9;20;0;2.8
01;03;9;30;0;2.8
01;03;9;40;0;3.0
01;03;9;50;0;3.3
01;03;10;00;0;3.7
01;03;10;10;0;4.1
01;03;10;20;0;4.6
01;03;10;30;0;4.75
01;03;10;40;0;4.9
01;03;10;50;0;5.2
01;03;11;00;0;5.7
01;03;11;10;0;6.1
01;03;11;20;0;6.7
01;03;11;30;0;6.9
01;03;11;40;0;7.2
01;03;11;50;0;7.2
01;03;12;00;0;7.7
01;03;12;10;0;8.1
01;03;12;20;0;8.3
01;03;12;30;0;8.9
01;03;12;40;0;9.4
01;03;12;50;0;9.8
01;03;13;00;0;10.0
01;03;13;10;0;10.2
01;03;13;20;0;10.45
01;03;13;30;0;10.9
01;03;13;40;0;11.3
01;03;13;50;0;11.6
01;03;14;00;0;11.75
01;03;14;10;0;12.3
01;03;14;20;0;12.6
01;03;14;30;0;12.55
01;03;14;40;0;12.7
01;03;14;50;0;13.0
01;03;15;00;0;13.3
01;03;15;10;0;13.7
01;03;15;20;0;13.6
01;03;15;30;0;13.7
01;03;15;40;0;13.649999999999999
01;03;15;50;0;13.7
01;03;16;00;0;13.649999999999999
01;03;16;10;0;13.7
01;03;16;20;0;13.75
01;03;16;30;0;13.649999999999999
01;03;16;40;0;13.6
01;03;16;50;0;13.45
01;03;17;00;0;13.350000000000001
01;03;17;10;0;13.15
01;03;17;20;0;12.75
01;03;17;30;0;12.399999999999999
01;03;17;40;0;11.95
01;03;17;50;0;11.6
01;03;18;00;0;11.4
01;03;18;10;0;11.100000000000001
01;03;18;20;0;10.850000000000001
01;03;18;30;0;10.75
01;03;18;40;0;10.8
01;03;18;50;0;10.8
01;03;19;00;0;10.7
01;03;19;10;0;10.55
01;03;19;20;0;10.4
01;03;19;30;0;10.15
01;03;19;40;0;9.95
01;03;19;50;0;9.850000000000001
01;03;20;00;0;9.9
01;03;20;10;0;9.850000000000001
01;03;20;20;0;9.8
01;03;20;30;0;9.8
01;03;20;40;0;10.1
01;03;20;50;0;10.0
01;03;21;00;0;9.8
01;03;21;10;0;9.9
01;03;21;20;0;9.95
01;03;21;30;0;9.850000000000001
01;03;21;40;0;9.600000000000001
01;03;21;50;0;9.5
01;03;22;00;0;9.25
01;03;22;10;0;9.1
01;03;22;20;0;9.3
01;03;22;30;0;9.350000000000001
01;03;22;40;0;9.2
01;03;22;50;0;9.149999999999999
01;03;23;00;0;8.75
01;03;23;10;0;8.15
01;03;23;20;0;7.800000000000001
01;03;23;30;0;7.6
01;03;23;40;0;7.4
01;03;23;50;0;7.5
01;04;00;00;0;7.4
01;04;0;10;0;7.25
01;04;0;20;0;7.050000000000001
01;04;0;30;0;6.75
01;04;0;40;0;6.449999999999999
01;04;0;50;0;6.199999999999999
01;04;1;00;0;6.3
01;04;1;10;0;6.4
01;04;1;20;0;6.6
01;04;1;30;0;6.65
01;04;1;40;0;6.55
01;04;1;50;0;6.4
01;04;2;00;0;6.25
01;04;2;10;0;6.050000000000001
01;04;2;20;0;5.9
01;04;2;30;0;6.1
01;04;2;40;0;5.85
01;04;2;50;0;5.449999999999999
01;04;3;00;0;5.15
01;04;3;10;0;5.0
01;04;3;20;0;5.0
01;04;3;30;0;4.95
01;04;3;40;0;4.800000000000001
01;04;3;50;0;4.65
01;04;4;00;0;4.4
01;04;4;10;0;4.15
01;04;4;20;0;4.0
01;04;4;30;0;4.1
01;04;4;40;0;4.1
01;04;4;50;0;4.1
01;04;5;00;0;4.1
01;04;5;10;0;4.1
01;04;5;20;0;4.15
01;04;5;30;0;4.1
01;04;5;40;0;4.05
01;04;5;50;0;4.6
01;04;6;00;0;5.4
01;04;6;10;0;5.9
01;04;6;20;0;6.9
01;04;6;30;0;7.5
01;04;6;40;0;7.6
01;04;6;50;0;7.45
01;04;7;00;0;7.4
01;04;7;10;0;7.300000000000001
01;04;7;20;0;7.1
01;04;7;30;0;6.35
01;04;7;40;0;5.050000000000001
01;04;7;50;0;4.15
01;04;8;00;0;4.4
01;04;8;10;0;5.1
01;04;8;20;0;5.2
01;04;8;30;0;5.5
01;04;8;40;0;5.4
01;04;8;50;0;5.7
01;04;9;00;0;5.9
01;04;9;10;0;6.2
01;04;9;20;0;6.35
01;04;9;30;0;6.1
01;04;9;40;0;5.550000000000001
01;04;9;50;0;4.7
01;04;10;00;0;4.3
01;04;10;10;0;4.6
01;04;10;20;0;5.0
01;04;10;30;0;5.8
01;04;10;40;0;6.4
01;04;10;50;0;6.65
01;04;11;00;0;6.8
01;04;11;10;0;7.1
01;04;11;20;0;7.35
01;04;11;30;0;7.7
01;04;11;40;0;8.1
01;04;11;50;0;8.6
01;04;12;00;0;8.9
01;04;12;10;0;9.3
01;04;12;20;0;9.6
01;04;12;30;0;9.75
01;04;12;40;0;10.4
01;04;12;50;0;10.649999999999999
01;04;13;00;0;10.9
01;04;13;10;0;11.2
01;04;13;20;0;11.7
01;04;13;30;0;11.95
01;04;13;40;0;12.149999999999999
01;04;13;50;0;12.2
01;04;14;00;0;12.45
01;04;14;10;0;12.7
01;04;14;20;0;12.649999999999999
01;04;14;30;0;12.75
01;04;14;40;0;12.850000000000001
01;04;14;50;0;13.1
01;04;15;00;0;13.2
01;04;15;10;0;13.25
01;04;15;20;0;13.4
01;04;15;30;0;13.350000000000001
01;04;15;40;0;13.45
01;04;15;50;0;13.5
01;04;16;00;0;13.55
01;04;16;10;0;13.7
01;04;16;20;0;13.75
01;04;16;30;0;13.7
01;04;16;40;0;13.6
01;04;16;50;0;13.5
01;04;17;00;0;13.45
01;04;17;10;0;13.3
01;04;17;20;0;12.95
01;04;17;30;0;12.65
01;04;17;40;0;12.4
01;04;17;50;0;12.2
01;04;18;00;0;12.05
01;04;18;10;0;11.9
01;04;18;20;0;11.65
01;04;18;30;0;11.25
01;04;18;40;0;10.65
01;04;18;50;0;10.05
01;04;19;00;0;10.1
01;04;19;10;0;9.899999999999999
01;04;19;20;0;9.399999999999999
01;04;19;30;0;9.05
01;04;19;40;0;8.75
01;04;19;50;0;8.45
01;04;20;00;0;8.4
01;04;20;10;0;8.5
01;04;20;20;0;8.4
01;04;20;30;0;8.8
01;04;20;40;0;8.9
01;04;20;50;0;8.9
01;04;21;00;0;9.0
01;04;21;10;0;8.9
01;04;21;20;0;9.1
01;04;21;30;0;9.4
01;04;21;40;0;9.4
01;04;21;50;0;9.4
01;04;22;00;0;9.25
01;04;22;10;0;8.95
01;04;22;20;0;8.8
01;04;22;30;0;8.45
01;04;22;40;0;7.9
01;04;22;50;0;7.5
01;04;23;00;0;7.199999999999999
01;04;23;10;0;7.0
01;04;23;20;0;6.800000000000001
01;04;23;30;0;6.5
01;04;23;40;0;6.4
01;04;23;50;0;6.35
01;05;00;00;0;6.4
01;05;0;10;0;6.55
01;05;0;20;0;6.4
01;05;0;30;0;6.3
01;05;0;40;0;6.199999999999999
01;05;0;50;0;6.0
01;05;1;00;0;5.85
01;05;1;10;0;5.8
01;05;1;20;0;5.75
01;05;1;30;0;5.5
01;05;1;40;0;5.4
01;05;1;50;0;5.35
01;05;2;00;0;5.25
01;05;2;10;0;5.2
01;05;2;20;0;5.15
01;05;2;30;0;5.2
01;05;2;40;0;5.050000000000001
01;05;2;50;0;4.85
01;05;3;00;0;4.75
01;05;3;10;0;4.550000000000001
01;05;3;20;0;4.4
01;05;3;30;0;4.8
01;05;3;40;0;4.75
01;05;3;50;0;4.75
01;05;4;00;0;4.7
01;05;4;10;0;4.75
01;05;4;20;0;4.5
01;05;4;30;0;4.0
01;05;4;40;0;3.55
01;05;4;50;0;3.4
01;05;5;00;0;3.25
01;05;5;10;0;3.2
01;05;5;20;0;3.3
01;05;5;30;0;3.4
01;05;5;40;0;3.4
01;05;5;50;0;3.4
01;05;6;00;0;3.3499999999999996
01;05;6;10;0;3.15
01;05;6;20;0;2.9
01;05;6;30;0;2.8
01;05;6;40;0;3.0
01;05;6;50;0;3.0
01;05;7;00;0;3.0
01;05;7;10;0;3.3
01;05;7;20;0;3.3499999999999996
01;05;7;30;0;3.2
01;05;7;40;0;3.3
01;05;7;50;0;3.3
01;05;8;00;0;3.3
01;05;8;10;0;3.2
01;05;8;20;0;2.85
01;05;8;30;0;2.6
01;05;8;40;0;2.9
01;05;8;50;0;2.9
01;05;9;00;0;3.3
01;05;9;10;0;3.25
01;05;9;20;0;3.4
01;05;9;30;0;3.75
01;05;9;40;0;4.0
01;05;9;50;0;4.1
01;05;10;00;0;4.3
01;05;10;10;0;4.7
01;05;10;20;0;5.4
01;05;10;30;0;5.7
01;05;10;40;0;6.4
01;05;10;50;0;6.9
01;05;11;00;0;7.7
01;05;11;10;0;7.9
01;05;11;20;0;8.4
01;05;11;30;0;8.649999999999999
01;05;11;40;0;8.649999999999999
01;05;11;50;0;8.9
01;05;12;00;0;9.3
01;05;12;10;0;9.649999999999999
01;05;12;20;0;9.9
01;05;12;30;0;10.4
01;05;12;40;0;10.6
01;05;12;50;0;10.8
01;05;13;00;0;10.8
01;05;13;10;0;11.2
01;05;13;20;0;11.7
01;05;13;30;0;12.2
01;05;13;40;0;12.5
01;05;13;50;0;12.7
01;05;14;00;0;13.0
01;05;14;10;0;13.2
01;05;14;20;0;13.4
01;05;14;30;0;13.55
01;05;14;40;0;13.5
01;05;14;50;0;13.8
01;05;15;00;0;14.0
01;05;15;10;0;14.2
01;05;15;20;0;14.149999999999999
01;05;15;30;0;14.149999999999999
01;05;15;40;0;14.25
01;05;15;50;0;14.5
01;05;16;00;0;14.35
01;05;16;10;0;14.3
01;05;16;20;0;14.2
01;05;16;30;0;14.0
01;05;16;40;0;13.9
01;05;16;50;0;13.9
01;05;17;00;0;13.850000000000001
01;05;17;10;0;13.600000000000001
01;05;17;20;0;13.25
01;05;17;30;0;12.95
01;05;17;40;0;12.7
01;05;17;50;0;12.5
01;05;18;00;0;12.3
01;05;18;10;0;12.0
01;05;18;20;0;11.600000000000001
01;05;18;30;0;11.3
01;05;18;40;0;11.05
01;05;18;50;0;10.7
01;05;19;00;0;10.2
01;05;19;10;0;9.75
01;05;19;20;0;9.55
01;05;19;30;0;9.0
01;05;19;40;0;8.399999999999999
01;05;19;50;0;8.05
01;05;20;00;0;7.800000000000001
01;05;20;10;0;7.7
01;05;20;20;0;7.65
01;05;20;30;0;7.4
01;05;20;40;0;7.2
01;05;20;50;0;7.25
01;05;21;00;0;7.0
01;05;21;10;0;6.75
01;05;21;20;0;6.6
01;05;21;30;0;6.45
01;05;21;40;0;6.5
01;05;21;50;0;6.45
01;05;22;00;0;6.35
01;05;22;10;0;6.3
01;05;22;20;0;6.199999999999999
01;05;22;30;0;5.949999999999999
01;05;22;40;0;5.699999999999999
01;05;22;50;0;5.35
01;05;23;00;0;5.15
01;05;23;10;0;5.1
01;05;23;20;0;5.2
01;05;23;30;0;5.2
01;05;23;40;0;5.3
01;05;23;50;0;5.25
01;06;00;00;0;5.15
01;06;0;10;0;5.1
01;06;0;20;0;4.949999999999999
01;06;0;30;0;4.699999999999999
01;06;0;40;0;4.449999999999999
01;06;0;50;0;4.25
01;06;1;00;0;4.2
01;06;1;10;0;4.2
01;06;1;20;0;4.4
01;06;1;30;0;4.4
01;06;1;40;0;4.4
01;06;1;50;0;4.4
01;06;2;00;0;4.4
01;06;2;10;0;4.35
01;06;2;20;0;4.2
01;06;2;30;0;4.15
01;06;2;40;0;4.05
01;06;2;50;0;4.0
01;06;3;00;0;4.1
01;06;3;10;0;4.15
01;06;3;20;0;4.1
01;06;3;30;0;4.1
01;06;3;40;0;4.05
01;06;3;50;0;4.0
01;06;4;00;0;3.9
01;06;4;10;0;3.75
01;06;4;20;0;3.6
01;06;4;30;0;3.45
01;06;4;40;0;3.5
01;06;4;50;0;3.55
01;06;5;00;0;3.45
01;06;5;10;0;3.6
01;06;5;20;0;3.5
01;06;5;30;0;3.3
01;06;5;40;0;3.25
01;06;5;50;0;3.05
01;06;6;00;0;2.8499999999999996
01;06;6;10;0;2.7
01;06;6;20;0;2.6
01;06;6;30;0;2.7
01;06;6;40;0;2.75
01;06;6;50;0;2.8
01;06;7;00;0;2.7
01;06;7;10;0;2.6
01;06;7;20;0;2.6
01;06;7;30;0;2.6
01;06;7;40;0;2.5
01;06;7;50;0;2.3499999999999996
01;06;8;00;0;2.3
01;06;8;10;0;2.25
01;06;8;20;0;2.25
01;06;8;30;0;2.2
01;06;8;40;0;2.2
01;06;8;50;0;2.4
01;06;9;00;0;2.7
01;06;9;10;0;2.8
01;06;9;20;0;2.9
01;06;9;30;0;3.0
01;06;9;40;0;3.4
01;06;9;50;0;3.9
01;06;10;00;0;4.1
01;06;10;10;0;4.7
01;06;10;20;0;5.2
01;06;10;30;0;5.15
01;06;10;40;0;5.6
01;06;10;50;0;5.9
01;06;11;00;0;6.5
01;06;11;10;0;7.2
01;06;11;20;0;7.9
01;06;11;30;0;8.6
01;06;11;40;0;8.75
01;06;11;50;0;9.1
01;06;12;00;0;9.4
01;06;12;10;0;9.4
01;06;12;20;0;9.6
01;06;12;30;0;9.9
01;06;12;40;0;10.1
01;06;12;50;0;10.3
01;06;13;00;0;10.7
01;06;13;10;0;10.649999999999999
01;06;13;20;0;10.8
01;06;13;30;0;11.149999999999999
01;06;13;40;0;11.3
01;06;13;50;0;11.45
01;06;14;00;0;11.8
01;06;14;10;0;11.8
01;06;14;20;0;11.75
01;06;14;30;0;11.75
01;06;14;40;0;11.8
01;06;14;50;0;12.05
01;06;15;00;0;12.2
01;06;15;10;0;12.2
01;06;15;20;0;12.45
01;06;15;30;0;12.6
01;06;15;40;0;12.4
01;06;15;50;0;12.7
01;06;16;00;0;12.75
01;06;16;10;0;12.7
01;06;16;20;0;12.9
01;06;16;30;0;12.7
01;06;16;40;0;12.6
01;06;16;50;0;12.5
01;06;17;00;0;12.649999999999999
01;06;17;10;0;12.5
01;06;17;20;0;12.3
01;06;17;30;0;11.95
01;06;17;40;0;11.7
01;06;17;50;0;11.55
01;06;18;00;0;11.4
01;06;18;10;0;11.2
01;06;18;20;0;11.1
01;06;18;30;0;11.05
01;06;18;40;0;10.7
01;06;18;50;0;10.2
01;06;19;00;0;9.600000000000001
01;06;19;10;0;9.05
01;06;19;20;0;8.7
01;06;19;30;0;8.35
01;06;19;40;0;7.949999999999999
01;06;19;50;0;7.550000000000001
01;06;20;00;0;7.35
01;06;20;10;0;7.15
01;06;20;20;0;6.95
01;06;20;30;0;6.800000000000001
01;06;20;40;0;6.550000000000001
01;06;20;50;0;6.35
01;06;21;00;0;6.3
01;06;21;10;0;6.199999999999999
01;06;21;20;0;6.0
01;06;21;30;0;5.85
01;06;21;40;0;5.75
01;06;21;50;0;5.6
01;06;22;00;0;5.45
01;06;22;10;0;5.3
01;06;22;20;0;5.25
01;06;22;30;0;5.2
01;06;22;40;0;5.0
01;06;22;50;0;4.9
01;06;23;00;0;5.05
01;06;23;10;0;4.9
01;06;23;20;0;4.8
01;06;23;30;0;4.8
01;06;23;40;0;4.8
01;06;23;50;0;4.85
01;07;00;00;0;4.8
01;07;0;10;0;4.55
01;07;0;20;0;4.15
01;07;0;30;0;3.95
01;07;0;40;0;3.9
01;07;0;50;0;4.1
01;07;1;00;0;4.05
01;07;1;10;0;4.1
01;07;1;20;0;4.05
01;07;1;30;0;3.85
01;07;1;40;0;3.7
01;07;1;50;0;3.7
01;07;2;00;0;3.7
01;07;2;10;0;3.8
01;07;2;20;0;3.75
01;07;2;30;0;3.8
01;07;2;40;0;3.8
01;07;2;50;0;3.75
01;07;3;00;0;3.6
01;07;3;10;0;3.45
01;07;3;20;0;3.3499999999999996
01;07;3;30;0;3.15
01;07;3;40;0;3.1
01;07;3;50;0;3.2
01;07;4;00;0;3.2
01;07;4;10;0;3.2
01;07;4;20;0;3.3
01;07;4;30;0;3.4
01;07;4;40;0;3.3499999999999996
01;07;4;50;0;3.4
01;07;5;00;0;3.4
01;07;5;10;0;3.4
01;07;5;20;0;3.6
01;07;5;30;0;3.5
01;07;5;40;0;3.3
01;07;5;50;0;3.15
01;07;6;00;0;2.95
01;07;6;10;0;2.8499999999999996
01;07;6;20;0;2.8
01;07;6;30;0;2.7
01;07;6;40;0;2.6
01;07;6;50;0;2.55
01;07;7;00;0;2.15
01;07;7;10;0;1.7999999999999998
01;07;7;20;0;1.65
01;07;7;30;0;1.5
01;07;7;40;0;1.35
01;07;7;50;0;1.3
01;07;8;00;0;1.3
01;07;8;10;0;1.4
01;07;8;20;0;1.35
01;07;8;30;0;1.4
01;07;8;40;0;1.3
01;07;8;50;0;1.4
01;07;9;00;0;1.5
01;07;9;10;0;1.7
01;07;9;20;0;2.2
01;07;9;30;0;2.6
01;07;9;40;0;2.8
01;07;9;50;0;3.3
01;07;10;00;0;3.6
01;07;10;10;0;4.1
01;07;10;20;0;4.6
01;07;10;30;0;4.9
01;07;10;40;0;5.2
01;07;10;50;0;5.7
01;07;11;00;0;6.3
01;07;11;10;0;6.8
01;07;11;20;0;7.2
01;07;11;30;0;7.8
01;07;11;40;0;7.9
01;07;11;50;0;8.1
01;07;12;00;0;8.4
01;07;12;10;0;8.6
01;07;12;20;0;8.649999999999999
01;07;12;30;0;8.9
01;07;12;40;0;9.4
01;07;12;50;0;9.4
01;07;13;00;0;9.5
01;07;13;10;0;9.8
01;07;13;20;0;9.9
01;07;13;30;0;10.3
01;07;13;40;0;10.3
01;07;13;50;0;10.4
01;07;14;00;0;10.7
01;07;14;10;0;10.8
01;07;14;20;0;11.0
01;07;14;30;0;10.95
01;07;14;40;0;11.05
01;07;14;50;0;11.3
01;07;15;00;0;11.3
01;07;15;10;0;11.45
01;07;15;20;0;11.45
01;07;15;30;0;11.8
01;07;15;40;0;11.8
01;07;15;50;0;11.9
01;07;16;00;0;11.9
01;07;16;10;0;11.8
01;07;16;20;0;12.0
01;07;16;30;0;11.9
01;07;16;40;0;11.9
01;07;16;50;0;11.850000000000001
01;07;17;00;0;11.8
